cota;area_ha;volume_hm3
514,40;1,7823483682913e-01;3,3057269742755e-03
514,41;1,7894230048429e-01;3,3234655680391e-03
514,42;1,7964876092123e-01;3,3413002201626e-03
514,43;1,8035620266839e-01;3,3591050158068e-03
514,44;1,8106495938621e-01;3,3769702139702e-03
514,45;1,8177470520308e-01;3,3952051301995e-03
514,46;1,8248769636543e-01;3,4133971036304e-03
514,47;1,8320795306482e-01;3,4317122791826e-03
514,48;1,8392713356629e-01;3,4500805279818e-03
514,49;1,8464608782246e-01;3,4684383311572e-03
514,50;1,8536641691097e-01;3,4869829268432e-03
514,51;1,8608647356821e-01;3,5055065511288e-03
514,52;1,8680539493898e-01;3,5239798343518e-03
514,53;1,8752574213712e-01;3,5426889899434e-03
514,54;1,8824854588179e-01;3,5614761487114e-03
514,55;1,8897515638646e-01;3,5801730673148e-03
514,56;1,8970646014731e-01;3,5992113259534e-03
514,57;1,9044181233131e-01;3,6183273143535e-03
514,58;1,9118080567933e-01;3,6374038166770e-03
514,59;1,9192299766400e-01;3,6567509392984e-03
514,60;1,9266842894816e-01;3,6759802386215e-03
514,61;1,9341744461332e-01;3,6952763127880e-03
514,62;1,9417028334607e-01;3,7146304107556e-03
514,63;1,9492723491719e-01;3,7341292127272e-03
514,64;1,9568830187340e-01;3,7539797398443e-03
514,65;1,9645306167057e-01;3,7736149731809e-03
514,66;1,9722084391775e-01;3,7931752690981e-03
514,67;1,9799124528662e-01;3,8127269002978e-03
514,68;1,9877227779696e-01;3,8325939158145e-03
514,69;1,9956367596137e-01;3,8526005839043e-03
514,70;2,0036385512696e-01;3,8726090482516e-03
514,71;2,0117101847863e-01;3,8925783816084e-03
514,72;2,0198664865791e-01;3,9126198982414e-03
514,73;2,0281485015321e-01;3,9328926399394e-03
514,74;2,0365398598684e-01;3,9531917247678e-03
514,75;2,0450303035535e-01;3,9736057004874e-03
514,76;2,0535906154030e-01;3,9940537117511e-03
514,77;2,0622306385907e-01;4,0144548380464e-03
514,78;2,0710235521941e-01;4,0351284446826e-03
514,79;2,0799060326910e-01;4,0559216781865e-03
514,80;2,0888038610671e-01;4,0766046297906e-03
514,81;2,0978387585662e-01;4,0974800482962e-03
514,82;2,1070445213771e-01;4,1181403435814e-03
514,83;2,1164929768473e-01;4,1390994258550e-03
514,84;2,1262696409789e-01;4,1604520016466e-03
514,85;2,1362118437448e-01;4,1817655581587e-03
514,86;2,1463566808262e-01;4,2029423046786e-03
514,87;2,1568190132464e-01;4,2244478524019e-03
514,88;2,1675291142059e-01;4,2463695311864e-03
514,89;2,1783704396397e-01;4,2681947536428e-03
514,90;2,1895123706944e-01;4,2901463457989e-03
514,91;2,2006621105297e-01;4,3119684690152e-03
514,92;2,2121693573835e-01;4,3339752320531e-03
514,93;2,2250239084819e-01;4,3561276784973e-03
514,94;2,2374609597619e-01;4,3784931523150e-03
514,95;2,2493557922650e-01;4,4009661545002e-03
514,96;2,2610534930735e-01;4,4234944945313e-03
514,97;2,2727070408594e-01;4,4464082240451e-03
514,98;2,2843379856289e-01;4,4693123775931e-03
514,99;2,2962219813801e-01;4,4922629947382e-03
515,00;2,3084455953930e-01;4,5155397042015e-03
515,01;2,3209445056591e-01;4,5387756910506e-03
515,02;2,3330599643567e-01;4,5621041793025e-03
515,03;2,3450324421973e-01;4,5853202308412e-03
515,04;2,3568856093071e-01;4,6084840745745e-03
515,05;2,3686474758454e-01;4,6319494881194e-03
515,06;2,3803913834175e-01;4,6554780338014e-03
515,07;2,3921614493038e-01;4,6792889473892e-03
515,08;2,4039706209136e-01;4,7033705981307e-03
515,09;2,4157916536007e-01;4,7275860291015e-03
515,10;2,4276809952614e-01;4,7518729904471e-03
515,11;2,4397346884137e-01;4,7762706045718e-03
515,12;2,4518856519504e-01;4,8009645005217e-03
515,13;2,4641516938712e-01;4,8253007017380e-03
515,14;2,4766129523522e-01;4,8498409926512e-03
515,15;2,4892873703337e-01;4,8745218192879e-03
515,16;2,5022338119757e-01;4,8995441421388e-03
515,17;2,5152790453591e-01;4,9244017662734e-03
515,18;2,5288271258655e-01;4,9495998094393e-03
515,19;2,5436233009131e-01;4,9745989377044e-03
515,20;2,5573938184896e-01;4,9998710789094e-03
515,21;2,5706328541637e-01;5,0253423198327e-03
515,22;2,5836742038865e-01;5,0512134622006e-03
515,23;2,5966046675604e-01;5,0770808943079e-03
515,24;2,6094105978933e-01;5,1029037896217e-03
515,25;2,6221661121626e-01;5,1291280512272e-03
515,26;2,6348878111367e-01;5,1553082445216e-03
515,27;2,6476015390550e-01;5,1816757745544e-03
515,28;2,6605000054399e-01;5,2083331208083e-03
515,29;2,6742279584461e-01;5,2348761062355e-03
515,30;2,6886456559504e-01;5,2617347433307e-03
515,31;2,7036131860784e-01;5,2886726500261e-03
515,32;2,7191763483032e-01;5,3156655805300e-03
515,33;2,7357496717371e-01;5,3429407426168e-03
515,34;2,7533962456767e-01;5,3707111475332e-03
515,35;2,7735036324056e-01;5,3984918620394e-03
515,36;2,7937960091878e-01;5,4262644324158e-03
515,37;2,8152676543867e-01;5,4542557452733e-03
515,38;2,8381144131901e-01;5,4826112521049e-03
515,39;2,8627725670000e-01;5,5112178077885e-03
515,40;2,8889426303123e-01;5,5402914709747e-03
515,41;2,9151348991716e-01;5,5692840684010e-03
515,42;2,9427100123749e-01;5,5983328331629e-03
515,43;2,9728943681958e-01;5,6276714677174e-03
515,44;3,0060296176688e-01;5,6577058685980e-03
515,45;3,0447172240953e-01;5,6877117914727e-03
515,46;3,0880252922728e-01;5,7179708906582e-03
515,47;3,1406810928502e-01;5,7491457560448e-03
515,48;3,2085332452408e-01;5,7808411000291e-03
515,49;3,2938915907891e-01;5,8128005220623e-03
515,50;3,4069082694479e-01;5,8463292901867e-03
515,51;3,5367035908853e-01;5,8809675602968e-03
515,52;3,6643638980607e-01;5,9170266640273e-03
515,53;3,7840443402536e-01;5,9541856747098e-03
515,54;3,9023926070294e-01;5,9925099019162e-03
515,55;4,0168299158717e-01;6,0317735604381e-03
515,56;4,1308430350674e-01;6,0725674084184e-03
515,57;4,2514074612796e-01;6,1143412943802e-03
515,58;4,3860397080021e-01;6,1573178610900e-03
515,59;4,5633672883835e-01;6,2019493938293e-03
515,60;4,7916581780377e-01;6,2482501190021e-03
515,61;5,0752655329134e-01;6,2976342430782e-03
515,62;5,3665000840826e-01;6,3496041641886e-03
515,63;5,6575341954507e-01;6,4043106485005e-03
515,64;5,9666691999939e-01;6,4620475506735e-03
515,65;6,3091011189919e-01;6,5233296876235e-03
515,66;6,7706659058123e-01;6,5885634076276e-03
515,67;7,2801244437214e-01;6,6588617720416e-03
515,68;7,8742756104072e-01;6,7342466296247e-03
515,69;8,4498379636672e-01;6,8157110445739e-03
515,70;9,0522508406009e-01;6,9030272997941e-03
515,71;9,6174999414348e-01;6,9961109995206e-03
515,72;1,0109366420843e+00;7,0946769049762e-03
515,73;1,0544855256207e+00;7,1978627186266e-03
515,74;1,0966261053401e+00;7,3052328904177e-03
515,75;1,1425128820299e+00;7,4168220997581e-03
515,76;1,1923988760440e+00;7,5337512757651e-03
515,77;1,2457526284797e+00;7,6553559826099e-03
515,78;1,3017339453843e+00;7,7822232474151e-03
515,79;1,3575207239394e+00;7,9150616600680e-03
515,80;1,4131172692445e+00;8,0533258683623e-03
515,81;1,4645871897544e+00;8,1971749126277e-03
515,82;1,5141804744432e+00;8,3456315602618e-03
515,83;1,5686678631495e+00;8,4995761153363e-03
515,84;1,6207317600595e+00;8,6582752372702e-03
515,85;1,6717037600161e+00;8,8228002272349e-03
515,86;1,7217091530987e+00;8,9920182014633e-03
515,87;1,7761767590878e+00;9,1664819062420e-03
515,88;1,8354750039263e+00;9,3464958788552e-03
515,89;1,8936030362267e+00;9,5327071936039e-03
515,90;1,9458378493953e+00;9,7244824902284e-03
515,91;1,9941267922457e+00;9,9216476986742e-03
515,92;2,0401031475877e+00;1,0123017849908e-02
515,93;2,0823863952097e+00;1,0328691483743e-02
515,94;2,1227975962409e+00;1,0539141315560e-02
515,95;2,1624556729434e+00;1,0753200686761e-02
515,96;2,2016210012323e+00;1,0971009240598e-02
515,97;2,2418314971199e+00;1,1193198323533e-02
515,98;2,2841357869053e+00;1,1419271082356e-02
515,99;2,3295054826865e+00;1,1649762931982e-02
516,00;2,3778681282704e+00;1,1884982201221e-02
516,01;2,4214861450672e+00;1,2125045180653e-02
516,02;2,4644143411622e+00;1,2368714070338e-02
516,03;2,5082851563222e+00;1,2617044794149e-02
516,04;2,5533722022678e+00;1,2869949155153e-02
516,05;2,5966077234083e+00;1,3127412532781e-02
516,06;2,6398724281006e+00;1,3388939087967e-02
516,07;2,6823187353359e+00;1,3654920725425e-02
516,08;2,7241586423727e+00;1,3924904365768e-02
516,09;2,7675219710883e+00;1,4199505952274e-02
516,10;2,8095391635217e+00;1,4478463148398e-02
516,11;2,8500083318883e+00;1,4761671148307e-02
516,12;2,8905256182204e+00;1,5048666917893e-02
516,13;2,9295183883712e+00;1,5339096985470e-02
516,14;2,9672996449673e+00;1,5633798497367e-02
516,15;3,0047331082680e+00;1,5931976897851e-02
516,16;3,0424734781198e+00;1,6234308801834e-02
516,17;3,0808465221982e+00;1,6540431642112e-02
516,18;3,1203881603456e+00;1,6850466194527e-02
516,19;3,1632576151985e+00;1,7164703096384e-02
516,20;3,2065562336480e+00;1,7483186425863e-02
516,21;3,2507246134576e+00;1,7805228623341e-02
516,22;3,2937143509051e+00;1,8132373167775e-02
516,23;3,3350637638367e+00;1,8463479465474e-02
516,24;3,3763041030669e+00;1,8798429581549e-02
516,25;3,4174458903802e+00;1,9138275804083e-02
516,26;3,4601197273161e+00;1,9482063291423e-02
516,27;3,5009126652576e+00;1,9829972078056e-02
516,28;3,5408683075377e+00;2,0182117467352e-02
516,29;3,5810407401720e+00;2,0537783797257e-02
516,30;3,6210758353919e+00;2,0897451795457e-02
516,31;3,6606579323465e+00;2,1260710732052e-02
516,32;3,6995388043850e+00;2,1628065012666e-02
516,33;3,7383542702182e+00;2,1999512046951e-02
516,34;3,7776355057844e+00;2,2374878741085e-02
516,35;3,8173446193546e+00;2,2754173885604e-02
516,36;3,8578132914068e+00;2,3137409276436e-02
516,37;3,8994211122468e+00;2,3524865424949e-02
516,38;3,9412992618891e+00;2,3916981796138e-02
516,39;3,9843434740739e+00;2,4313737287812e-02
516,40;4,0277972893292e+00;2,4713860271752e-02
516,41;4,0776235592319e+00;2,5118870276031e-02
516,42;4,1236085852396e+00;2,5528691270643e-02
516,43;4,1683178369329e+00;2,5943602040467e-02
516,44;4,2127856269724e+00;2,6362325579828e-02
516,45;4,2580856155703e+00;2,6785900212611e-02
516,46;4,3034054528785e+00;2,7213405973389e-02
516,47;4,3490480829510e+00;2,7645689834975e-02
516,48;4,3951384550056e+00;2,8082829978697e-02
516,49;4,4423726735005e+00;2,8524748274310e-02
516,50;4,4920387224041e+00;2,8971511562644e-02
516,51;4,5451466499154e+00;2,9423379784169e-02
516,52;4,5983892592429e+00;2,9879944656588e-02
516,53;4,6515703407287e+00;3,0341992735506e-02
516,54;4,7041177198399e+00;3,0809321733951e-02
516,55;4,7571752559078e+00;3,1282247191049e-02
516,56;4,8104485838038e+00;3,1760473208805e-02
516,57;4,8652127217135e+00;3,2243715235154e-02
516,58;4,9193078844142e+00;3,2732829899735e-02
516,59;4,9734130005506e+00;3,3226593696313e-02
516,60;5,0274859635533e+00;3,3726176091150e-02
516,61;5,0823623638508e+00;3,4231906933823e-02
516,62;5,1410455379326e+00;3,4742819285126e-02
516,63;5,1979942895805e+00;3,5259691077553e-02
516,64;5,2557799092999e+00;3,5782047430694e-02
516,65;5,3162069744872e+00;3,6310519874047e-02
516,66;5,3827467898009e+00;3,6845552994471e-02
516,67;5,4494169445536e+00;3,7386520982900e-02
516,68;5,5191930562583e+00;3,7934668565333e-02
516,69;5,5898079343914e+00;3,8489678499277e-02
516,70;5,6636052337855e+00;3,9052058685582e-02
516,71;5,7396877876375e+00;3,9622000625121e-02
516,72;5,8134188245210e+00;4,0199202455566e-02
516,73;5,8887726844195e+00;4,0783763677740e-02
516,74;5,9703234200859e+00;4,1376164421243e-02
516,75;6,0444035564523e+00;4,1976580164162e-02
516,76;6,1196458682624e+00;4,2583872267859e-02
516,77;6,2006631455179e+00;4,3199781129786e-02
516,78;6,2866866709914e+00;4,3823821968010e-02
516,79;6,3732600358826e+00;4,4456428528123e-02
516,80;6,4529905055163e+00;4,5097528001083e-02
516,81;6,5315443673303e+00;4,5746481511757e-02
516,82;6,6092367622138e+00;4,6403584992931e-02
516,83;6,6863403095548e+00;4,7068006253482e-02
516,84;6,7639028337709e+00;4,7740188592977e-02
516,85;6,8453644083497e+00;4,8419721330288e-02
516,86;6,9251593653484e+00;4,9108270067877e-02
516,87;7,0030450129090e+00;4,9804137132466e-02
516,88;7,0798241647021e+00;5,0507761185933e-02
516,89;7,1548456885057e+00;5,1219443718532e-02
516,90;7,2341064510492e+00;5,1938400480650e-02
516,91;7,3122327230838e+00;5,2665541906318e-02
516,92;7,3868965518549e+00;5,3400013853682e-02
516,93;7,4606726427502e+00;5,4142200666053e-02
516,94;7,5339612662352e+00;5,4892359810982e-02
516,95;7,6078619990651e+00;5,5649031547843e-02
516,96;7,6780192278018e+00;5,6413020839854e-02
516,97;7,7477806995447e+00;5,7183923659757e-02
516,98;7,8169003748902e+00;5,7961554641383e-02
516,99;7,8869910380489e+00;5,8746631621989e-02
517,00;7,9566568614456e+00;5,9538851675186e-02
517,01;8,0264224188299e+00;6,0337284509678e-02
517,02;8,0968517555448e+00;6,1143074421270e-02
517,03;8,1699049914439e+00;6,1956136068588e-02
517,04;8,2430152144761e+00;6,2776628617130e-02
517,05;8,3132827369546e+00;6,3603851199809e-02
517,06;8,3797386526231e+00;6,4438256962656e-02
517,07;8,4450310163300e+00;6,5278791426538e-02
517,08;8,5108868645026e+00;6,6126742447163e-02
517,09;8,5786903536769e+00;6,6980716533027e-02
517,10;8,6426611210280e+00;6,7842103593852e-02
517,11;8,7058972417934e+00;6,8709396958244e-02
517,12;8,7673549323351e+00;6,9582779151914e-02
517,13;8,8280342930674e+00;7,0462258287011e-02
517,14;8,8881637377843e+00;7,1347942002587e-02
517,15;8,9465282762727e+00;7,2239736221442e-02
517,16;9,0043180517151e+00;7,3136930246804e-02
517,17;9,0600504294718e+00;7,4040064355065e-02
517,18;9,1144910389409e+00;7,4948618238911e-02
517,19;9,1690114951883e+00;7,5862283191297e-02
517,20;9,2227441960796e+00;7,6782827067703e-02
517,21;9,2760840704481e+00;7,7708101718979e-02
517,22;9,3291314957333e+00;7,8638356209994e-02
517,23;9,3829877399222e+00;7,9573624221842e-02
517,24;9,4382112263419e+00;8,0515416767599e-02
517,25;9,4916507937573e+00;8,1461508146488e-02
517,26;9,5443927386725e+00;8,2413000498060e-02
517,27;9,5967314770603e+00;8,3370382545104e-02
517,28;9,6490559168484e+00;8,4333242078676e-02
517,29;9,6986064146979e+00;8,5299901761520e-02
517,30;9,7471311006209e+00;8,6271761009172e-02
517,31;9,7956351186447e+00;8,7248377981440e-02
517,32;9,8438884079461e+00;8,8229575269335e-02
517,33;9,8906439857915e+00;8,9216034892057e-02
517,34;9,9376752290097e+00;9,0207360813329e-02
517,35;9,9851289707174e+00;9,1203113864680e-02
517,36;1,0033852735913e+01;9,2203297628456e-02
517,37;1,0085892116615e+01;9,3208849397290e-02
517,38;1,0135855151739e+01;9,4219877551687e-02
517,39;1,0185059289873e+01;9,5235574360840e-02
517,40;1,0234607590669e+01;9,6256462476742e-02
517,41;1,0283035184909e+01;9,7282733926250e-02
517,42;1,0330637983325e+01;9,8313435755936e-02
517,43;1,0378122042491e+01;9,9348418537679e-02
517,44;1,0426479408607e+01;1,0038852774553e-01
517,45;1,0476574079963e+01;1,0143304949747e-01
517,46;1,0523132965529e+01;1,0248271980573e-01
517,47;1,0568597237977e+01;1,0353665359445e-01
517,48;1,0613510986131e+01;1,0459564458271e-01
517,49;1,0658184854954e+01;1,0565900840492e-01
517,50;1,0702599934625e+01;1,0672685939403e-01
517,51;1,0746171218020e+01;1,0779913331692e-01
517,52;1,0789740305412e+01;1,0887516948052e-01
517,53;1,0832911221810e+01;1,0995597286321e-01
517,54;1,0875520620607e+01;1,1104155372157e-01
517,55;1,0918560575477e+01;1,1213065940384e-01
517,56;1,0961600917014e+01;1,1322439701982e-01
517,57;1,1006056491581e+01;1,1432228665617e-01
517,58;1,1052962217946e+01;1,1542417071140e-01
517,59;1,1098050371198e+01;1,1653206999985e-01
517,60;1,1141771309678e+01;1,1764406529795e-01
517,61;1,1184192666060e+01;1,1875979375792e-01
517,62;1,1226714523128e+01;1,1988032195665e-01
517,63;1,1269943570654e+01;1,2100502014934e-01
517,64;1,1312413803857e+01;1,2213456823865e-01
517,65;1,1354619748021e+01;1,2326731155618e-01
517,66;1,1396756172298e+01;1,2440439141511e-01
517,67;1,1439911207496e+01;1,2554522226107e-01
517,68;1,1482595010940e+01;1,2669086672720e-01
517,69;1,1525555540061e+01;1,2784132064949e-01
517,70;1,1570331646946e+01;1,2899573066284e-01
517,71;1,1615956896307e+01;1,3015442267981e-01
517,72;1,1660929265781e+01;1,3131777990266e-01
517,73;1,1705352236244e+01;1,3248577662608e-01
517,74;1,1750262741208e+01;1,3365794439160e-01
517,75;1,1795491484578e+01;1,3483461812444e-01
517,76;1,1841325330247e+01;1,3601557568211e-01
517,77;1,1888201764895e+01;1,3720161259216e-01
517,78;1,1938848029854e+01;1,3839188427908e-01
517,79;1,1993262857721e+01;1,3958816593368e-01
517,80;1,2048609426823e+01;1,4079037599406e-01
517,81;1,2111242485355e+01;1,4199806602844e-01
517,82;1,2175464685628e+01;1,4321201507800e-01
517,83;1,2235048303845e+01;1,4443222647222e-01
517,84;1,2291079260755e+01;1,4565820429687e-01
517,85;1,2344488169845e+01;1,4688969905155e-01
517,86;1,2395893133187e+01;1,4812642985717e-01
517,87;1,2445132375620e+01;1,4936740266564e-01
517,88;1,2493723114709e+01;1,5061396852604e-01
517,89;1,2542224741727e+01;1,5186655497345e-01
517,90;1,2591440112159e+01;1,5312234512075e-01
517,91;1,2641767495482e+01;1,5438404074339e-01
517,92;1,2692968723604e+01;1,5565040684090e-01
517,93;1,2745958857184e+01;1,5692152395187e-01
517,94;1,2800480971112e+01;1,5819884564631e-01
517,95;1,2854586277242e+01;1,5948135193580e-01
517,96;1,2910792304126e+01;1,6076936148333e-01
517,97;1,2967688453126e+01;1,6206297608833e-01
517,98;1,3026522495030e+01;1,6336155275667e-01
517,99;1,3083059451959e+01;1,6466758979321e-01
518,00;1,3139760150004e+01;1,6597883534884e-01
518,01;1,3196920223341e+01;1,6729504662581e-01
518,02;1,3253942124905e+01;1,6861672398265e-01
518,03;1,3311546434061e+01;1,6994360594535e-01
518,04;1,3370547146791e+01;1,7127679472256e-01
518,05;1,3430205993525e+01;1,7261662356720e-01
518,06;1,3490346375497e+01;1,7396239098858e-01
518,07;1,3551167648532e+01;1,7531411536655e-01
518,08;1,3614639320470e+01;1,7667296273934e-01
518,09;1,3684239210068e+01;1,7803662639527e-01
518,10;1,3756299039849e+01;1,7940874978988e-01
518,11;1,3827214551406e+01;1,8078705188835e-01
518,12;1,3897430695833e+01;1,8217232779110e-01
518,13;1,3967602016403e+01;1,8356561242254e-01
518,14;1,4035645258782e+01;1,8496529358620e-01
518,15;1,4101339461741e+01;1,8637189712261e-01
518,16;1,4167138772619e+01;1,8778491490933e-01
518,17;1,4236837637068e+01;1,8920437793484e-01
518,18;1,4306988587005e+01;1,9063165624730e-01
518,19;1,4373406750607e+01;1,9206548315135e-01
518,20;1,4442754553758e+01;1,9350618969521e-01
518,21;1,4514925764326e+01;1,9495354641890e-01
518,22;1,4589331886549e+01;1,9640778700947e-01
518,23;1,4663987896044e+01;1,9786942084314e-01
518,24;1,4740911410608e+01;1,9933929976112e-01
518,25;1,4821388590719e+01;2,0081596707568e-01
518,26;1,4902787725972e+01;2,0230113627120e-01
518,27;1,4983772192065e+01;2,0379594472589e-01
518,28;1,5067349294779e+01;2,0529765529339e-01
518,29;1,5146876879098e+01;2,0680831655716e-01
518,30;1,5225277487960e+01;2,0832668834737e-01
518,31;1,5303743803835e+01;2,0985315992465e-01
518,32;1,5379727454027e+01;2,1138711148058e-01
518,33;1,5455185864987e+01;2,1292925104954e-01
518,34;1,5531185577003e+01;2,1447946159883e-01
518,35;1,5611179598747e+01;2,1603565799695e-01
518,36;1,5694376072839e+01;2,1759967366469e-01
518,37;1,5775555007436e+01;2,1917288110429e-01
518,38;1,5855467030063e+01;2,2075386537633e-01
518,39;1,5937032673610e+01;2,2234306827267e-01
518,40;1,6021907021341e+01;2,2394093996507e-01
518,41;1,6108845300076e+01;2,2554656962077e-01
518,42;1,6192030812549e+01;2,2716123149705e-01
518,43;1,6278078199303e+01;2,2878503207677e-01
518,44;1,6359056576105e+01;2,3041689823889e-01
518,45;1,6438088070163e+01;2,3205546418485e-01
518,46;1,6514922948576e+01;2,3370235469606e-01
518,47;1,6588225982360e+01;2,3535721917199e-01
518,48;1,6660058738066e+01;2,3701897586642e-01
518,49;1,6730926226263e+01;2,3868752138219e-01
518,50;1,6801080328826e+01;2,4036366093228e-01
518,51;1,6870730032021e+01;2,4204682150241e-01
518,52;1,6940876408821e+01;2,4373699267202e-01
518,53;1,7011877113126e+01;2,4543458057863e-01
518,54;1,7084430351891e+01;2,4713868067122e-01
518,55;1,7160664587293e+01;2,4885009072027e-01
518,56;1,7237090529900e+01;2,5056925225465e-01
518,57;1,7313479005897e+01;2,5229527881987e-01
518,58;1,7388215791900e+01;2,5403057437437e-01
518,59;1,7462294433712e+01;2,5577221740727e-01
518,60;1,7537324393596e+01;2,5752202378921e-01
518,61;1,7613193760401e+01;2,5928007334580e-01
518,62;1,7688692318993e+01;2,6104518074146e-01
518,63;1,7762976036782e+01;2,6281654793024e-01
